1094721230,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3586 30,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Les merveilles du magnétisme. Suivies des Aphorismes de Mesmer,"Trismégiste, Johannès",Passard,Paris :,[ca 1882],,30
1093100991,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3588 U,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,La colonisation française en Annam et au Tonkin,"Joleaud-Barral, J. de Saint Maurice",E Plon & Nourrit,Paris :,1899,,U
1092443550,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 359 G,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Causeries physiologiques,"Herzen, Alexandre, 1839-1906",Payot,Lausanne :,1899,,G
1093256794,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3593 DA,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Papyros Ebers : das älteste Buch über Heilkunde,,G Reimer,Berlin :,1890,,DA
1093256788,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3594 30,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,"Pauli Barbette Opera chirurgico-anatomica : ad circularem sanguinis motum, aliaque recentiorum inventa accomodata ; accedit De peste tractatus : observationibus illustratus","Barbette, Paul",ex Officina Hackiana,Lugd. Batav. :,1672,,30
1092919410,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3595 45h,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Précis d'instruction pour les sages-femmes,"Venel, Jean-André",de l'Impr de Fisher et Vincent,A Lausanne :,1809,,456
1096111114,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3616 72,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Etude expérimentale et clinique sur l'absinthisme et l'alcoolisme,"Challand, Théodore",A Delaye,Paris :,1871,,72
1094723693,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 362/1 D45h,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Le corps humain,"Witkowski, Gustave Joseph",G Steinheil,Paris :,1884,,D45h
1094721627,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 362/2 D45h,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Histoire des accouchements chez tous les peuples,"Witkowski, Gustave Joseph",G Steinheil,Paris :,[1887],,D45h
1093224386,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3621 30g,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Anatomie du système nerveux de l'homme : leçons professées à l'Université de Louvain par A. Van Gehuchten,"Gehuchten, Arthur van",A Uystpruyst-Dieudonné,Louvain :,1897,,3007
1093265773,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3624 45a,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Mémoire sur la complication des plaies et des ulcères connue sous le nom de pourriture d'hôpital,"Delpech, Jacques Mathieu",chez Méquignon-Marvis,Paris :,1815,,450
1093265855,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3625 30,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,The principles of physiology And A dissertation on the functions of the nervous system by George Prochaska ; transl. and ed. by Thomas Laycock,"Unzer, John Augustus",printed for the Sydenham Society,London :,1851,,30
1093271014,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3633 DhbODI,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Le docteur Louis-Robert Odier : notice biographique,"Haltenhoff, Georges",,DhbODI
1093276427,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3647 D505U,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Considérations sur l'hôpital des aliénés de Bordeaux,"Revolat, Etienne Benoît, 1768-1848",H Gazay,Bordeaux :,1838,,D505U
1093276492,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3648 D506U,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Recherches statistiques sur l'aliénation mentale faites à l'Hospice de Bicêtre,"Aubanel, Honoré",J Rouvier,Paris :,1841,,D506U
1096114265,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3649/1 G,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Le mal qu'on a dit des médecins,"Witkowski, Gustave Joseph",C Marpon et E Flammarion,Paris :,1884,,G
1096114264,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3649/2 G,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Le mal qu'on a dit des médecins,"Witkowski, Gustave Joseph",C Marpon et E Flammarion,Paris :,1885,,G
1092399439,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 365/1 20*,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Traité élémentaire de pathologie externe,"Follin, Eugène-François",G Masson; V Masson,Paris :,1861-1888,,20*
1092399440,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 365/1 20*,HMA 365/2 | 20*,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Traité élémentaire de pathologie externe,"Follin, Eugène-François",G Masson; V Masson,Paris :,1861-1888,,20*
1092399441,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 365/1 20*,HMA 365/3 | 20*,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Traité élémentaire de pathologie externe,"Follin, Eugène-François",G Masson; V Masson,Paris :,1861-1888,,20*
1092399442,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 365/1 20*,HMA 365/4 | 20*,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Traité élémentaire de pathologie externe,"Follin, Eugène-François",G Masson; V Masson,Paris :,1861-1888,,20*
1092399443,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 365/1 20*,HMA 365/5 | 20*,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Traité élémentaire de pathologie externe,"Follin, Eugène-François",G Masson; V Masson,Paris :,1861-1888,,20*
1096134562,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 365/1 20*,HMA 365/7 | 20*,Book,None,2009-11-02,1000 - Consult. surv. 28 j.,Traité élémentaire de pathologie externe,"Follin, Eugène-François",G Masson; V Masson,Paris :,1861-1888,,20*
1093276694,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3650 14,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Das Protoplasma und die Reizbarkeit,"Strasburger, Eduard",G Fischer,Jena :,1891,,14
1093276686,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3652 516,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,La nouvelle école criminaliste italienne : Lombroso et sa théorie du criminel-né,"Fournez, M",J Martel,Montpellier :,1887,,516
1093276673,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3653 520,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,"Observations psychologiques et physiognomoniques sur la nouvelle doctrine du professeur Gall, concernant le cerveau : cet organe étant considéré comme le siège des facultés de l'âme","Piestre, Jean-Louis, 1774-1866",Brunot; Reymann,Lyon :,an XI (1802),,520
1093280603,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3677/1 30,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Médecine éclairée par l'observation et l'ouverture des corps,"Prost, Pierre-Antoine",Demonville,Paris :,1804,,30
1093280604,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3677/1 30,HMA 3677/2 | 30,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Médecine éclairée par l'observation et l'ouverture des corps,"Prost, Pierre-Antoine",Demonville,Paris :,1804,,30
1092928195,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3679 30p,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Mémoire sur le croup ou angine trachéale,"Vieusseux, Gaspard",JJ Paschoud,Paris ;,1812,,30p
1096115801,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3680 506Z6,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Statistique des aliénés : spécialement à Genève et en Suisse,"Ladame, Paul-Louis",,506Z6
1093282116,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3681 46,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Les anesthésiques : physiologie et applications chirurgicales,"Dastre, Albert",G Masson,Paris :,1890,,46
1093282171,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3683 U,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Notice historique sur les deux hôpitaux et l'asile des aliénés de Rouen : avec quelques remarques sur les enfants trouvés et abandonnés,"Legras, Théodore",Impr de C Bloquel,Rouen :,1827,,U
1093282134,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3684 82,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Les remèdes électro-homéopathiques du Comte Mattei : leur emploi et leurs effets,"Clerc, G.-A",Baillière; Dispensaire électro-homéopathique,Motiers-Travers :,1885,,82
1093282149,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3686 D72,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,De la prostitution dans les grandes villes au dix-neuvième siècle et de l'extinction des maladies vénériennes : ouvrage précédé de documents relatifs à la prostitution dans l'Antiquité,"Jeannel, Julien François",J-B Baillière,Paris :,1868,,D72
1092989554,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3688 DhbHIR,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,"Leben Herrn Hans Caspar Hirzels, Archiaters und Stifters der Hülfsgesellschaft in Zürich","Wirz, August Heinrich, 1787-1834",Orell Füssli,Zürich :,1818,,DhbHIR
1093283230,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3699/1 G,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Bretonneau et ses correspondants : ouvrage comprenant la correspondance de Trousseau et de Velpeau avec Bretonneau,"Bretonneau, Pierre",F Alcan,Paris :,1892,,G
1093283231,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3699/1 G,HMA 3699/2 | G,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Bretonneau et ses correspondants : ouvrage comprenant la correspondance de Trousseau et de Velpeau avec Bretonneau,"Bretonneau, Pierre",F Alcan,Paris :,1892,,G
1093282824,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3709 Z5,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,"Tarif pour les médecins, chirurgiens, fraters et vétérinaires",,chez François-Louis Piller,Fribourg en Suisse :,1828,,Z5
1092935923,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3710 Z20a,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Von der Epidemie in Lausanne im Jahr 1766,"Tissot, Samuel Auguste André David",Füsslin,Zürich :,1767,,Z20a
1093283384,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3713 37h,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Untersuchungen über den Kretinismus in Württemberg,"Rösch, Karl Heinrich",F Enke,Erlangen :,1844,,37h
1092315625,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3719 D510,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,La folie de J.-J. Rousseau,"Châtelain, Auguste",Attinger,Neuchâtel :,1890,,D510
1096133352,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3734 D35n,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Etude historique et critique des épidémies d'origine exotique : et en particulier de la peste et des mesures successivement opposées à leur marche envahissante,"Glanois, Louis-Joseph-Arthur",P Delmar,Paris :,1898,,D35n
1093286528,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3736/1 30g,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,"Sur les fonctions du cerveau : et sur celles de chacune de ses parties : avec des observations sur la possibilité de reconnaître les instincts, les penchans, les talens, ou les dispositions morales et intellectuelles des hommes et des animaux, par la configuration de leur cerveau et de leur tête.","Gall, Franz Josef",chez J-B Baillière,A Paris :,1825,,3007
1093286535,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3736/2 30g,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,"Sur les fonctions du cerveau : et sur celles de chacune de ses parties : avec des observations sur la possibilité de reconnaître les instincts, les penchans, les talens, ou les dispositions morales et intellectuelles des hommes et des animaux, par la configuration de leur cerveau et de leur tête.","Gall, Franz Josef",chez Boucher etc; chez l'auteur,A Paris :,1822,,3007
1093286542,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3736/3 30g,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,"Sur les fonctions du cerveau : et sur celles de chacune de ses parties : avec des observations sur la possibilité de reconnaître les instincts, les penchans, les talens, ou les dispositions morales et intellectuelles des hommes et des animaux, par la configuration de leur cerveau et de leur tête.","Gall, Franz Josef",et chez Boucher; chez l'auteur,A Paris :,1823,,3007
1093286539,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3736/4 30g,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,"Sur les fonctions du cerveau : et sur celles de chacune de ses parties : avec des observations sur la possibilité de reconnaître les instincts, les penchans, les talens, ou les dispositions morales et intellectuelles des hommes et des animaux, par la configuration de leur cerveau et de leur tête.","Gall, Franz Josef",et chez Boucher; chez l'auteur,A Paris :,1823,,3007
1093286534,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3736/5 30g,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,"Sur les fonctions du cerveau : et sur celles de chacune de ses parties : avec des observations sur la possibilité de reconnaître les instincts, les penchans, les talens, ou les dispositions morales et intellectuelles des hommes et des animaux, par la configuration de leur cerveau et de leur tête.","Gall, Franz Josef",et chez Boucher; chez l'auteur,A Paris :,1823,,3007
1093286545,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3736/6 30g,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,"Sur les fonctions du cerveau : et sur celles de chacune de ses parties : avec des observations sur la possibilité de reconnaître les instincts, les penchans, les talens, ou les dispositions morales et intellectuelles des hommes et des animaux, par la configuration de leur cerveau et de leur tête.","Gall, Franz Josef",Boucher etc; chez l'auteur,A Paris :,1825,,3007
1093286522,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3737 50a,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Histoire philosophique de l'hypocondrie et de l'hystérie,"Dubois, Frédéric, 1797-1873",JB Baillière,Paris :,1837,,50a
1093286757,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3740 35n,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Contribution à l'étude de la peste et des moyens dont nous disposons pour nous opposer à sa propagation en Europe,"Yoël, Mayer",GCarré & C Naud,Paris :,1899,,35n
1093286905,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3743 45a,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,"Casus necroseos ossium, maxime ob scrophulam","Grasemann, Christianus Henricus",Typis Reis et Schmidianis,Tubingae :,1807,,450
1094724444,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3757 12,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,La machine animale : locomotion terrestre et aérienne,"Marey, Etienne-Jules",F Alcan,Paris :,1899,,12
1093288032,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3760 DhFRA,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,"Frid. Ottonis Menckenii De vita, moribus, scriptis, meritisque in omne literarum genus prorsus singularibus Hieronymi Fracastorii commentatio","Mencke, Friedrich Otto, 1708-1754",ex Officina Breitkopfiana,Lipsiae :,1731,,DhFRA
1093288190,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3768 A,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Celse,"Celsus, Aulus Cornelius",au Bureau de l'Encyclopédie,Paris :,1837,,A
1093289663,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3778 30,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Traité des effets de la musique sur le corps humain,"Roger, Joseph-Louis",J Roger; chez Reymann; chez Brunot,A Paris :,1803,,30
1092560197,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3785 Z22,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Vorträge über die Cholera gehalten in Zürich am Ende des Sommer-Semesters 1854,"Lebert, Hermann",F Enke,Erlangen :,1854,,Z22
1093290341,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3786/1 611,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Le cerveau : organe de la pensée chez l'homme et chez les animaux,"Bastian, Henry Charlton",F Alcan,Paris :,1888,,611
1093290342,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3786/1 611,HMA 3786/2 | 611,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Le cerveau : organe de la pensée chez l'homme et chez les animaux,"Bastian, Henry Charlton",F Alcan,Paris :,1888,,611
1096895191,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3787 627,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,De l'aphasie et de ses diverses formes,"Bernard, Désiré",A Delahaye et E Lecrosnier; Aux Bureaux du Progrès Médical,Paris :,1885,,627
1093290328,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3788 531a,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Du rôle que jouent les boissons alcooliques dans l'augmentation du nombre des cas de folie et de suicide,"Lunier, Ludger",F Savy,Paris :,1872,,531a
1096895201,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3791 502a,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Traité pratique des maladies mentales,"Marcé, Louis-Victor",J-B Baillière,Paris ;,1862,,502a
1093290860,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3792 611,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Physiologie des menschlichen Denkens,"Jessen, P",Cohen & Risch,Hannover :,1872,,611
1093296207,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3810 30n,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,"Allgemeine Orthopädie, Gymnastik und Massage","Busch, Friedrich",FCW Vogel,Leipzig :,1882,,30n
1092708420,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3842 Z,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,"Instructions et Directions aux Autorités Communales, aux Préfets, aux Médecins et au Public : concernant les mesures à prendre pour combattre la propagation des maladies contagieuses épidémiques ; suivies de Instructions du Conseil fédéral pour la désinfection en cas de choléra : (10 août 1892)",,Impr Guilloud-Howard,Lausanne :,1892,,Z
1094720458,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3854 D515,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,"Sorcellerie, magnétisme, morphinisme, délire des grandeurs","Regnard, Paul",E Plon Nourrit,Paris :,1887,,D515
1093288981,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3900 G,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,La difficulté vaincue ou la réforme médicale,"Bouniceau, P.J.P",Impr d'E Grobot,Angoulême :,1851,,G
1093221742,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3926 45j,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Contribution à l'étude des paralysies radiculaires du plexus brachial,"Secrétan, Henri-François",Ollier-Henry,Paris :,1885,,457
1092924827,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3954 30s,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Un cas de diplopie monoculaire post-diphtéritique,"Korzon, Edvige",Impr Rey et Malavallon,Genève :,1896,,3015
1092380281,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3957 10,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,De l'action mécanique des muscles des doigts et du poignet ; De la rétraction des muscles après la section de leur tendon,"Egon De Besser, Lydie",Impr Corbaz,Lausanne :,1899,,10
1096895599,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3964 640,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,De la myopathie atrophique progressive : myopathie sans neuropathie débutant d'ordinaire dans l'enfance par la face,"Landouzy, Louis",F Alcan,Paris :,1885,,640
1093304581,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3969 16a,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,La thérapeutique simpliste,"Toussaint, Emile",Institut dosimétrique C Chanteaud,Paris :,1899,,160
1093304892,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3971 45a,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Des soins à donner aux blessés des grandes villes,"Terrier, Félix",Inst international de bibliographie scientifique,Paris :,1896,,450
1093304885,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3972 500,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Revue rétrospective sur la science mentale,"Bonnet, Henry",V Masson,Paris :,1863,,500
1093303819,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3973 35u,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Guide du poitrinaire : et de celui qui ne veut pas le devenir,"Lubanski, Aleksander",Germer-Baillière; Barbey,Nice :,1876,,35u
1092684256,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3976 L,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,La source minérale de Malsch,"Posselt, L",impr CA Osswald,Heidelberg :,1841,,L
1092323860,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3993 Z20,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,"Quelques faits remarquables d'infanticide, soumis aux réflexions du législateur, du juge et du médecin","Clavel De Brenles, Samuel François Louis César",chez Benjamin Corbaz propriétaire du Dépôt bibliographique,Lausanne :,1825,,Z20
1096112179,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 4004/1 E,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Iconographie photographique de la Salpêtrière : Service de M. Charcot,"Bourneville, Désiré-Magloire",A Delahaye; Bureaux du Progrès médical,Paris :,1876-1880,,E
1096112180,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 4004/1 E,HMA 4004/2 | E,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Iconographie photographique de la Salpêtrière : Service de M. Charcot,"Bourneville, Désiré-Magloire",A Delahaye; Bureaux du Progrès médical,Paris :,1876-1880,,E
1096112181,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 4004/1 E,HMA 4004/3 | E,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Iconographie photographique de la Salpêtrière : Service de M. Charcot,"Bourneville, Désiré-Magloire",A Delahaye; Bureaux du Progrès médical,Paris :,1876-1880,,E
1093308767,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 4005/1 30,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Traités sur différents objets de médecine,"Tissot, Samuel Auguste André David",PFr Didot,Paris :,1769,,30
1093308768,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 4005/1 30,HMA 4005/2 | 30,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Traités sur différents objets de médecine,"Tissot, Samuel Auguste André David",PFr Didot,Paris :,1769,,30
1093308731,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 4006 71,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Michaelis Alberti Commentatio in constitutionem criminalem carolinam medica : variis titulis et articulis ratione et experientia explicatis... observationibus selectis illustrata multisque testimoniis juridicis et medicis,"Alberti, Michel",sumptibus Orphanotrophei,Halae :,1739,,71
1093308752,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 4007 71,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,"Herm. Frideric. Teichmeyeri Institutiones medicinae legalis, vel forensis in quibus praecipuae materiae civiles, criminales et consistorales, secundum principia medicorum decidendae ....","Teichmeyer, Hermann-Friedrich, 1685-1746",IC Croekers,Ienae :,1762,,71
1093309042,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 4015 71,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Ernesti Platneri Quaestiones medicinae forensis : et medicinae studium octo semestribus descriptum,"Platner, Ernst",L Voss,Lipsiae :,1824,,71
