ID,Image,Title,Category,Domain,Description,Documentation,Date,Date Start,Date End,Date Mod,Condition,Creator,Materials,Origin,Lat,Lng
398,IHM-0398.jpg,"Pince pour préhension d’artères, de tendons, d’organes et de tissus",,,,,20e s.,1900,1999,20e s.,Bon,Rostfrei,,,,
399,IHM-0399.jpg,Ciseaux chirurgicaux ou dissection,,,,,20e s.,1900,1999,20e s.,,R. Kutill,,,,
400,IHM-0400.jpg,Ciseau chirurgical,,,,,,,,,bon,,,,,
401,IHM-0401.jpg,Lot d’aguilles à trocart,,,,,20e s.,1900,1999,20e s.,Bon,Sans marque,,,,
402,IHM-0402.jpg,Pinces à échardes,,,,,20e s.,1900,1999,20e s.,Bon,Bott & Walla,,,,
403,IHM-0403.jpg,Spéculum,,,,,20e s.,1900,1999,20e s.,,Aesculap ?,,,,
404,IHM-0404.jpg,Aiguille d’urologie,,,,,20e s.,1900,1999,20e s.,,Sans marque,,,,
405,IHM-0405.jpg,Trocart,,,,,20e s.,1900,1999,20e s.,Bon,"HCB, Swiss",,,,
406,IHM-0406.jpg,Pince ou porte aiguille,,,,,20e s.,1900,1999,20e s.,Bon,Sans marque,,,,
407,IHM-0407.jpg,"Pince pour préhension d’artères, de tendons, d’organes et de tissus",,,,,20e s.,1900,1999,20e s.,Bon,W. Margot & Cie,,,,
408,IHM-0408.jpg,Porte aiguille de vaccination,,,,,20e s.,1900,1999,20e s.,Bon,,,,,
409,IHM-0409.jpg,Aiguille à ligature,,,,,20e s.,1900,1999,20e s.,Bon,Collin,,,,
410,IHM-0410.jpg,Spéculum,,,,,20e s.,1900,1999,20e s.,Bom,Sans marque,,,,
411,IHM-0411.jpg,Aiguille à prise de sang sur poignée à déclic,,,,,20e s.,1900,1999,20e s.,Bon,E. Gibri,,,,
412,IHM-0412.jpg,Sonde,,,,,20e s.,1900,1999,20e s.,"Bon, légères rouilles",Collin,,,,
413,IHM-0413.jpg,Aiguille de Vaccinostyles (aiguille de vaccination?),,,,,20e s.,1900,1999,20e s.,Bon,Pas de marque,,,,
414,IHM-0414.jpg,Pince à hémostatique,,,,,20e s.,1900,1999,20e s.,Bon,E. Gribi,,,,
415,IHM-0415.jpg,Sonde,,,,,20e s.,1900,1999,20e s.,Bon,Sans marque,,,,
416,IHM-0416.jpg,Sonde,,,,,20e s.,1900,1999,20e s.,"Mauvais, rouillé",Favre,,,,
417,IHM-0417.jpg,Aiguille à ligature,,,,,20e s.,1900,1999,20e s.,"Mauvais, rouillé",Demaurex,,,,
418,IHM-0418.jpg,Aiguille à ligature,,,,,20e s.,1900,1999,20e s.,,Sans marque,,,,
419,IHM-0419.jpg,Couteau d’anatomie,,,,,20e s.,1900,1999,20e s.,"Moyen, rouillé",Collin France,,,,
84,0084.jpg,Porte-aiguille de Kader,,,,,20e s.,1900,1999,20e s.,Bon (légères rouilles),Jetter et Scheerer,,,,
285,0285.jpg,Pince hémostatique,,,,,20e s.,1900,1999,20e s.,Bon,Sans marque,,,,
362,0362.jpg,Pince / à identifié,,,,,20e s.,1900,1999,20e s.,,"Schaerer, Paris",,,,
416,0416.jpg,Pince à poser et enlever les agrafes,,,,,20e s.,1900,1999,20e s.,,Logo à identifier,,,,
861,0861.jpg,Instrument de mesure de Phalange,,,,,20e s.,1900,1999,20e s.,Bon,A. Favre,,,,
865,0865.jpg,Trocart-siphon pleural à soupape,,,,,20e s.,1900,1999,20e s.,Bon,Nichtrosend,,,,
420,IHM-0420.jpg,Sonde,,,,,20e s.,1900,1999,20e s.,,,,,,
421,IHM-0421.jpg,Porte-aiguille,,,,,20e s.,1900,1999,20e s.,Bon,Sans marque,,,,
423,IHM-0423.jpg,Pince / à identifier,,,,,20e s.,1900,1999,20e s.,,M. Schaerer A. G. Bern,,,,
424,IHM-0424.jpg,Porte-aiguille ,,,,,20e s.,1900,1999,20e s.,Bon (légères rouilles),,,,,
425,IHM-0425.jpg,Porte-aiguilles Durogrip,,,,,20e s.,1900,1999,20e s.,Bon,Sans marque,,,,
426,IHM-0426.jpg,Pince à champs,,,,,20e s.,1900,1999,20e s.,Bon,Klöpfer,,,,
427,IHM-0427.jpg,Pince à préhension d'intestin / à identifier,,,,,20e s.,1900,1999,20e s.,,,,,,
422,IHM-0422.jpg,Porte-Aiguille,,,,,20e s.,1900,1999,20e s.,Bon,,,,,
4,0004.jpg,Stéthoscope monoaural,Diagnostic,,,,20e s.,1900,1999,20e s.,Bon,Sans marque,,,,
5,0005.jpg,Stéthoscope,Diagnostic,,,,,,,,,,,,,
10,0010.jpg,Stéthoscope monoaural,Diagnostic,,,,20e s.,1900,1999,20e s.,Bon,Sans marque,,,,
148,0148.jpg,Stéthoscope monoaural,Diagnostic,,,,20e s.,1900,1999,20e s.,Bon,Sans marque,,,,
167,0167.jpg,Marteau à réflexe,Diagnostic,,,,20e s.,1900,1999,20e s.,,Sans marque,,,,
246,0246.jpg,,Diagnostic,,,,,,,,,,,,,
438,0438.jpg,Abaisse-langue,Diagnostic,,,,20e s.,1900,1999,20e s.,Bon,"Margot & Jeannet, Lausanne ",,,,
428,IHM-0428.jpg,Marteau à réflexe,Diagnostic,,,,20e s.,1900,1999,20e s.,Bon,Sans marque,,,,
429,IHM-0429.jpg,Marteau à réflexe,Diagnostic,,,,20e s.,1900,1999,20e s.,Bon,Sans marque,,,,
430,IHM-0430.jpg,Thermomètre,Diagnostic,,"Thermomètre rond en métal, gradué de 34 à 42 degrés Celsius, marqué “Cary”(déjà inventorié par Suzanne en 2008)",,20e s.,1900,1999,20e s.,Bon,Cory Eisenhut Basel Swissmade,,,,
431,IHM-0431.jpg,Abaisse langue en corne,Diagnostic,,,,20e s.,1900,1999,20e s.,Bon,Sans marque,,,,
432,IHM-0432.jpg,Abaisse-langue ,Diagnostic,,,,20e s.,1900,1999,20e s.,Bon,Dalacin C,,,,
433,IHM-0433.jpg,Dynamomètre,Diagnostic,,,,20e s.,1900,1999,20e s.,Bon,Sans marque,,,,
434,IHM-0434.jpg,Marteau à réflexe,Diagnostic,,,,20e s.,1900,1999,20e s.,Bon,Fabriquant à identifier,,,,
435,IHM-0435.jpg,Marteau à réflexe rétractable,Diagnostic,,,,20e s.,1900,1999,20e s.,Bon,W. Margot & Cie,,,,
436,IHM-0436.jpg,Lot de deux abaisses-langue,Diagnostic,,,,20e s.,1900,1999,20e s.,Bon,Bismocetine Lepetit,,,,
437,IHM-0437.jpg,Marteau à réflexe avec pinceau et aiguille,Diagnostic,,,,20e s.,1900,1999,20e s.,Bon,Aesculap,,,,
438,IHM-0438.jpg,Abaisse-langue,Diagnostic,,,,20e s.,1900,1999,20e s.,Bon,Margot & Jeannet Lausanne ,,,,
439,IHM-0439.jpg,Abaisse-langue,Diagnostic,,,,20e s.,1900,1999,20e s.,Bon,"Margot & Jeannet, Lausanne ",,,,
440,IHM-0440.jpg,Abaisse-langue,Diagnostic,,,,20e s.,1900,1999,20e s.,Bon,Aesculap,,,,
441,IHM-0441.jpg,Abaisse-langue,Diagnostic,,,,20e s.,1900,1999,20e s.,Bon,Aesculap,,,,
442,IHM-0442.jpg,Abaisse-langue,Diagnostic,,,,20e s.,1900,1999,20e s.,Bon,Aesculap,,,,
443,IHM-0443.jpg,Abaisse-langue,Diagnostic,,,,20e s.,1900,1999,20e s.,Bon,W. Margot & Cie,,,,
444,IHM-0444.jpg,Lot de trois abaisses-langue en verre,Diagnostic,,,,20e s.,1900,1999,20e s.,Bon,Sans marque,,,,
445,IHM-0445.jpg,Thermomètre,Diagnostic,,,,20e s.,1900,1999,20e s.,Bon,Sans marque,,,,
152,0152.jpg,Microstéthoscope de Spengler,,,,,20e s.,1900,1999,20e s.,,"Spengler, Paris - 16 rue de l’Odéon (modèle déposé)",,,,
446,IHM-0446.jpg,Poire pour tensiomètre,,,,,20e s.,1900,1999,20e s.,,Russka,,,,
447,IHM-0447.jpg,Poire pour tensiomètre,,,,,20e s.,1900,1999,20e s.,,Sans marque,,,,
448,IHM-0448.jpg,Poire pour tensiomètre,,,,,20e s.,1900,1999,20e s.,,Sans marque,,,,
449,IHM-0449.jpg,Poire pour tensiomètre,,,,,20e s.,1900,1999,20e s.,,Erkameter,,,,
450,IHM-0450.jpg,Poire pour tensiomètre,,,,,20e s.,1900,1999,20e s.,,Sans marque,,,,
451,IHM-0451.jpg,Poire pour tensiomètre,,,,,20e s.,1900,1999,20e s.,,Continental,,,,
452,IHM-0452.jpg,Tensiomètre,,,,,20e s.,1900,1999,20e s.,,,,,,
453,IHM-0453.jpg,Tensiomètre,,,,,20e s.,1900,1999,20e s.,,,,,,
454,IHM-0454.jpg,Tube caoutchouc de tensiomètre,,,,,20e s.,1900,1999,20e s.,,,,,,
455,IHM-0455.jpg,Poire pour tensiomètre,,,,,20e s.,1900,1999,20e s.,,Sans marque,,,,
456,IHM-0456.jpg,Accessoires pour stéthoscope ,,,,,20e s.,1900,1999,20e s.,,Yale Stethoscope B-D Becton Dickinson & Co (pour un des embouts),,,,
773,0773.jpg,Pince à identifier,,,,,20e s.,1900,1999,20e s.,,Braum D.R.G.M.,,,,
774,0774.jpg,Pince à identifier,,,,,20e s.,1900,1999,20e s.,,Sans marque,,,,
457,IHM-0457.jpg,Pince à identifier,,,,,20e s.,1900,1999,20e s.,,Sans marcque,,,,
458,IHM-0458.jpg,Pince à dissection en baïonnette ,,,,,20e s.,1900,1999,20e s.,,Sans marque,,,,
459,IHM-0459.jpg,Pince à griffe,,,,,20e s.,1900,1999,20e s.,,Sans marque,,,,
460,IHM-0460.jpg,Pince à identifier,,,,,20e s.,1900,1999,20e s.,,W. Margot,,,,
461,IHM-0461.jpg,Pince à disséquer à mors,,,,,20e s.,1900,1999,20e s.,,Hausmann / AESCULAP,,,,
462,IHM-0462.jpg,Pince à identifier,,,,,20e s.,1900,1999,20e s.,,Sans marque,,,,
463,IHM-0463.jpg,Pince à identifier,,,,,20e s.,1900,1999,20e s.,,Sans marque,,,,
464,IHM-0464.jpg,Pince à griffe,,,,,20e s.,1900,1999,20e s.,,M. Schaerer A.G. Bern 39,,,,
465,IHM-0465.jpg,Pince à griffe,,,,,20e s.,1900,1999,20e s.,,R. Kutill,,,,
466,IHM-0466.jpg,Pince à griffe,,,,,20e s.,1900,1999,20e s.,,Hausmann,,,,
467,IHM-0467.jpg,Pince à griffe,,,,,20e s.,1900,1999,20e s.,,Aesculap NRM,,,,
468,IHM-0468.jpg,Petit bol à bec verseur,,,,,20e s.,1900,1999,20e s.,,Sans marque,,,,
469,IHM-0469.jpg,Pince à pansement,,,,,20e s.,1900,1999,20e s.,,Sans marque,,,,
470,IHM-0470.jpg,Ciseaux coudés,,,,,20e s.,1900,1999,20e s.,,Bruneau,,,,
471,IHM-0471.jpg,Ecarteurs,,,,,20e s.,1900,1999,20e s.,Bon,Hausmann,,,,
472,IHM-0472.jpg,Pice à griffe,,,,,20e s.,1900,1999,20e s.,,Sans marque,,,,
473,IHM-0473.jpg,Pice à griffe,,,,,20e s.,1900,1999,20e s.,,Sans marque,,,,
474,IHM-0474.jpg,Pince à biopsie,,,,,20e s.,1900,1999,20e s.,,Hausmann,,,,
475,IHM-0475.jpg,Pince hémostatique ,,,,,20e s.,1900,1999,20e s.,"Bon, quelques traces de rouille",Hausmann,,,,
476,IHM-0476.jpg,Pince coudée dentée à hémostatique,,,,,20e s.,1900,1999,20e s.,,,,,,
477,IHM-0477.jpg,Pince obstétrique pour post-abortum (à faux germes),,,,,20e s.,1900,1999,20e s.,Bon,Aesculap,,,,
478,IHM-0478.jpg,Pinces à uterine à griffe,,,,,20e s.,1900,1999,20e s.,Bon+,M. Schaerer S.A.,,,,
479,IHM-0479.jpg,Pince à pansement utérin,,,,,20e s.,1900,1999,20e s.,Bon,ICSA,,,,
477,IHM-0477.jpg,Pince coudée à identifier,,,,,20e s.,1900,1999,20e s.,Bon,Hahnart & Co,,,,
480,IHM-0480.jpg,Rugine,,,,,20e s.,1900,1999,20e s.,Bon,Sans marque,,,,
439,0439.jpg,Lot de 2 de rugines pour côte,,,,,20e s.,1900,1999,20e s.,Bon. légères rouilles,Collin,,,,
440,0440.jpg,Lot de deux rugines,,,,,20e s.,1900,1999,20e s.,"Bon, légères rouilles","1 sans marque, 1 Schaerer",,,,
441,0441.jpg,Lot de 4 rugines pour les côtes,,,,,20e s.,1900,1999,20e s.,,"3 sans marque, 1 Schaerer",,,,
442,0442.jpg,Lot de 2 rugines,,,,,20e s.,1900,1999,20e s.,"Bon, légères rouilles","1 sans marque, 1 Schaerer",,,,
443,0443.jpg,Lot de 2 rugines,,,,,20e s.,1900,1999,20e s.,"Bon, légères rouilles",Collin,,,,
444,0444.jpg,Rugine pour côte,,,,,20e s.,1900,1999,20e s.,"Moyenne, rouilles",Collin,,,,
445,0445.jpg,Crochet ou écarteur ,,,,,20e s.,1900,1999,20e s.,"Bon, légères rouilles",Schaerer,,,,
446,0446.jpg,Rugine,,,,,20e s.,1900,1999,20e s.,"Moyen, rouillée",Collin,,,,
32,0032.jpg,Seringue dans son étui en métal ,,,,,20e s.,1900,1999,20e s.,Bon,Sans marque,,,,
56,0056.jpg,Seringue en verre dans son étui en velours,,,,,20e s.,1900,1999,20e s.,,Sans marque,,,,
81,0081.jpg,Boite de souture avec agraphes et pince,,,,,20e s.,1900,1999,20e s.,Bon ,Sans marque,,,,
354,0354.jpg,Boite à seringue ,,,,,20e s.,1900,1999,20e s.,Bon,Sans marque ,,,,
588,0588.jpg,Etui à seringue ,,,,,20e s.,1900,1999,20e s.,Rouillé,Sans marque,,,,
699,0699.jpg,Seringue en verre,,,,,20e s.,1900,1999,20e s.,bon,Sans marque,,,,
700,0700.jpg,Seringue en verre dans son étui en velours,,,,,20e s.,1900,1999,20e s.,Bon,Sans marque,,,,
701,0701.jpg,Seringue en verre dans son étui en velours,,,,,20e s.,1900,1999,20e s.,Bon,Sans marque,,,,
481,IHM-0481.jpg,Boite à seringue ,,,,,20e s.,1900,1999,20e s.,Bon,Sans marque,,,,
482,IHM-0482.jpg,Boite métallique avec divers embouts à seringues et injecteurs,,,,,20e s.,1900,1999,20e s.,Bon,Record,,,,
483,IHM-0483.jpg,Seringue en verre dans sa boite stérile,,,,,20e s.,1900,1999,20e s.,,Hausman A.G.,,,,
484,IHM-0484.jpg,Lot de 3 seringues en verre,,,,,20e s.,1900,1999,20e s.,Bon légères rouilles,Sans marque,,,,
485,IHM-0485.jpg,Seringue en verre dans son étui de velours,,,,,20e s.,1900,1999,20e s.,Bon,Lieberg-Tuberkullin,,,,
486,IHM-0486.jpg,Seringue en métal,,,,,20e s.,1900,1999,20e s.,Bon,Sans marque,,,,
487,IHM-0487.jpg,Seringue en verre,,,,,20e s.,1900,1999,20e s.,Bon,sans marque,,,,
488,IHM-0488.jpg,Seringue en verre,,,,,20e s.,1900,1999,20e s.,Bon,Sans marque,,,,
489,IHM-0489.jpg,Seringue en métal,,,,,20e s.,1900,1999,20e s.,Bon,Sans marque ,,,,
490,IHM-0490.jpg,Seringue en métal,,,,,20e s.,1900,1999,20e s.,Bon,Sans marque,,,,
491,IHM-0491.jpg,Seringue en verre,,,,,20e s.,1900,1999,20e s.,Bon,"Laboratoirs Fraisse, 8 Rue Jasmin, Paris ",,,,
492,IHM-0492.jpg,Seringue en verre,,,,,20e s.,1900,1999,20e s.,Bon,Star,,,,
493,IHM-0493.jpg,Seringue en verre,,,,,20e s.,1900,1999,20e s.,Bon,Sans marque,,,,
494,IHM-0494.jpg,Seringue en verre,,,,,20e s.,1900,1999,20e s.,,Sans marque,,,,
495,IHM-0495.jpg,Boite à seringue ,,,,,20e s.,1900,1999,20e s.,Bon,Sans marque,,,,
496,IHM-0496.jpg,Aspirateur,,,,,20e s.,1900,1999,20e s.,,Sans marque,,,,
497,IHM-0497.jpg,Récipient en verre,,,,,20e s.,1900,1999,20e s.,Bon,Sans marque,,,,
498,IHM-0498.jpg,Seringue 2 ml,,,,,20e s.,1900,1999,20e s.,Bon,Socorex,,,,
499,IHM-0499.jpg,Aspirateur / seringue à aspiration,,,,,20e s.,1900,1999,20e s.,Bon,Sans marque,,,,
500,IHM-0500.jpg,Aspirateur à deux robinets / seringue à aspiration,,,,,20e s.,1900,1999,20e s.,Bon,Collin,,,,
501,IHM-0501.jpg,Seringue de Louis Jubé pour transfusion de sang,,,L’objet a du être créer entre 1934 et 1938 car il figure dans le catalogue Duffaud de 1938 et non dans celui de 1934. ,,Première moitié du XXème s.,1900,1949,Première moitié du 20e s.,Bon,Duffaud France,,,,
502,IHM-0502.jpg,Evacuateur du Docteur Charles Mayer à mouvement rotatif continu,,,"Cet appareil a des multiples fonctions tel que la ponction pleurale, l’injection d’oxygène, la pneumothorax d’oxygène thérapeutique ou la ponction exploratrice du d’abcès du foie. ",,20e s.,1900,1999,20e s.,Bon,Duffaud Paris,,,,
503,IHM-0503.jpg,Lot de 5 aiguilles à souture,,,,,20e s.,1900,1999,20e s.,Bon,Sans marque,,,,
504,IHM-0504.jpg,Squelette humain,,,"Squelette humain incomplet; Sur l'omoplate droite est écrit ""Ed. Péclard préparateur Ecole Médecine"". Il est en relatif bon état. Un péroné s'est détaché et l'autre a les deux extrémités cassées. Manquent le gros orteil du pied gauche (2 métatarses) et l'index ( 3 métacarpes) de la main droite. Concernant la mâchoire, manquent la dernière molaire et la dent de sagesse à la maxillaire supérieure gauche, ainsi que les dents de sagesse et une canine gauche à la maxillaire inférieure.",,entre 1919-1950,1919,1950,entre 1919-1950,,"Edmond Péclard, préparateur de l’Ecole de Médecine",,"Ecole de Médecine, Lausanne",46.5246277,6.6396051
778,0778.jpg,Lot de 11 bougies de taille 10 à 20,,,,,20e s.,1900,1999,20e s.,Bon,D.R.G.M.,,,,
805,0805.jpg,Pelvimètre ,,,,,20e s.,1900,1999,20e s.,,Sans fabrique,,,,
806,0806.jpg,Marteau à réflexes,,,,,20e s.,1900,1999,20e s.,,Sans marque,,,,
807,0807.jpg,Pince ou forceps (à identifier),,,,,20e s.,1900,1999,20e s.,Bon,M. Schaerer A.G.,,,,
808,0808.jpg,Poire ou pompe (pour gynécologie? à identifier),,,,,20e s.,1900,1999,20e s.,,Anketta,,,,
809,0809.jpg,Dynamomètre,,,,,20e s.,1900,1999,20e s.,Bon,Collin et Aesculap,,,,
810,0810.jpg,Perforateur pour trépanation,,,,,20e s.,1900,1999,20e s.,Bon,Sans marque,,,,
813,0813.jpg,Seringue à irrigation vaginale (à identifier),,,,,20e s.,1900,1999,20e s.,,Sans marque,,,,
814,0814.jpg,Curette tranchante,,,,,20e s.,1900,1999,20e s.,Bon,M. Schaerer A.G.,,,,
817,0817.jpg,Sonde ,,,,,20e s.,1900,1999,20e s.,Bon,Sans marque ,,,,
819,0819.jpg,Amygalotome,,,,,20e s.,1900,1999,20e s.,Bon lé,Sans marque,,,,
820,0820.jpg,Sonde intra-utérine ,,,,,20e s.,1900,1999,20e s.,Bon,Sans marque,,,,
821,0821.jpg,Sonde intra-utérine,,,,,20e s.,1900,1999,20e s.,Bon,Sans marque,,,,
822,0822.jpg,Pince coupante,,,,,20e s.,1900,1999,20e s.,Bon,Sans marque,,,,
834,0834.jpg,Forceps,,,,,20e s.,1900,1999,20e s.,Bon,"Aesculap, Original Kielland",,,,
835,0835.jpg,3 spéculum,,,,,20e s.,1900,1999,20e s.,"Bon, légères rouilles","2 sans marque, 1 Margot & Jeannet, Lausanne",,,,
836,0836.jpg,Curette tranchante,,,,,20e s.,1900,1999,20e s.,Bon,M. Schaerer et sans marque,,,,
872,0872.jpg,Crochet,,,,,20e s.,1900,1999,20e s.,Bon,M. Schaerer A.G.,,,,
506,IHM-0506.jpg,Ecarteur latéral,,,,,20e s.,1900,1999,20e s.,,Sans marque,,,,
508,IHM-0508.jpg,5 bougies de taille 3 à 9,,,,,20e s.,1900,1999,20e s.,Bon,Sans marque,,,,
509,IHM-0509.jpg,Sonde à identifier ?,,,,,20e s.,1900,1999,20e s.,,Sans marque,,,,
510,IHM-0510.jpg,Deux sondes intra-utérine,,,,,20e s.,1900,1999,20e s.,Bon,Sans marque,,,,
511,IHM-0511.jpg,Sonde à fistule,,,,,20e s.,1900,1999,20e s.,Bon,Luer,,,,
512,IHM-0512.jpg,Forceps,Obstétrique,Gynécologie,Le bois témoigne que cet instrument a été utilisé avant la généralisation de l’asepsie. Possiblement autour de 1800 ? Porte la marque Peter A Zurichhttp://www.aly-abbara.com/museum/medecine/pages_01/Tarnier/Forceps/forceps_historique.html,,Fin 18e s.,1775,1799,Fin 18e s.,,,,,,
513,IHM-0513.jpg,Set de miroirs pharyngiens + miroir frontal,,,"Appareil ORL, avec miroirs frontal et pharyngiens + pinceaux pour appliquer l’anesthésiant localement. Les instruments plus longs et courbés sont probablement des instruments nasaux. Plus récent que l’objet suivant (IHM- 0514)",,Fin 19e s.,1875,1899,Fin 19e s.,Bon,,,,,
514,IHM-0514.jpg,Set de miroirs pharyngiens + miroir frontal,,,"Appareil ORL, avec miroirs frontaux et pharyngiens. Manche d’instrument en corne, donc pré-asepsie . Autour de 1840-1850",,Fin 19e s.,1875,1899,Fin 19e s.,,,,,,
515,IHM-0515.jpg,Set de chirurgie de l’oeil,Ophtalmologie,Ophtalmologie,Lüer à Paris. Urs Birschler estime qu’il s’agit d’un des objets les plus précieux de la collection.,,Fin 19e s.,1875,1899,Fin 19e s.,,,,,,
517,IHM-0517.jpg,Set dentisterie,,,On peut clipper et déclipper les instruments en appuyant sur le manche. Probablement début du XXe (la première école de dentisterie en Suisse (Europe?) ouvre à genève en 1870,,Fin 19e s.,1875,1899,Fin 19e s.,Bon,,,,,
518,IHM-0518.jpg,Ophtalmoscope Landolt (à identifier),,,,,Première moitié du XXème s.,1900,1949,Première moitié du 20e s.,,,,,,
520,IHM-0520.jpg,Pince,,,"Pas d’informations supplémentaires, pour Urs Birschler aussi un objet ancien (1500) - mais aucune preuve, pour l’instant pas trouvé de modèle similaire dans la littérature ou les catalogues. ",,,,,,,,,,,
521,IHM-0521.jpg,Pélican dentaire,,,Instrument pour l’arrachage de dents - probablement XVIII siècle,,Fin 18e s.,1775,1799,Fin 18e s.,Rouillé,,,,,
523,IHM-0523.jpg,Ecarteur / ouvre-bouche,,,,,,,,,,,,,,
524,IHM-0524.jpg,Abaisse langue ,,,,,20e s.,1900,1999,20e s.,Bon,,,,,
525,IHM-0525.jpg,Canule trachéale,,,,,,,,,,,Argent,,,
526,IHM-0526.jpg,Scie de Gigli,,,Pour couper os notamment. ,,,,,,"Bon, légères rouilles",,,,,
527,IHM-0527.jpg,Miroir réflecteur manuel,,,,,,,,,Bon,,,,,
528,IHM-0528.jpg,Otoscope,,,Manque une pompe et un tube de caoutchouc à accrocher à l’embout arrondi. ,,,,,,"Moyen, rouillé",,,,,
516,IHM-0516.jpg,Pelvimètre,Obstétrique,,"Afin de mesurer l’écart entre le pubis et le bassin, afin de savoir si la femme est prête à accoucher. Urs Birschler estime cet instrument de 1500. Roxane Fuschetto estime quand à elle à plus tard la datation (cf. typo env. 1700)",,,,,,Bon,,,,,
519,IHM-0519.jpg,Spéculum,,,"Spéculum. Autour de 1500 selon Urs Birchler (ouvrage à ce propos - Denis de Montandon ?? Chirurgien Barbier ? Demander à Urs Birchler) Dans plusieurs ouvrages du XVII, plusieurs modèles similaires représentés (Encyclopédie de Didierot et d’Alembert ; L’art du coutelier (1771)",,Fin 18e s.,1775,1799,Fin 18e s.,"Bon, rouillé",,,,,
522,IHM-0522.jpg,Clé dentaire,,,Instrument pour l’arrachage de dents - XIX siècle ?,,Fin 19e s.,1875,1899,Fin 19e s.,moyen (manque un bout de poignée),,,,,
529,IHM-0529.jpg,Support à écarteurs auriculaires,ORL,,,,20e s.,1900,1999,20e s.,Bon,,,,,
530,IHM-0530.jpg,Ecarteurs auriculaires,ORL,,,,20e s.,1900,1999,20e s.,Bon,,,,,
531,IHM-0531.jpg,Ecarteurs auriculaires,ORL,,,,20e s.,1900,1999,20e s.,Bon,,,,,
532,IHM-0532.jpg,Ecarteurs auriculaires,ORL,,,,20e s.,1900,1999,20e s.,Bon,,,,,
533,IHM-0533.jpg,Lots d’ampoules d’éclaireurs frontaux,ORL,,,,20e s.,1900,1999,20e s.,Bon,,,,,
534,IHM-0534.jpg,Eclaireur frontal,ORL,,,,20e s.,1900,1999,20e s.,"Bon, la mousse se désintègre",,,,,
535,IHM-0535.jpg,Eclaireur frontal,ORL,,,,20e s.,1900,1999,20e s.,"Bon, la mousse se désintègre",,,,,
536,IHM-0536.jpg,Eclaireur frontal,ORL,,,,20e s.,1900,1999,20e s.,"Bon, la mousse se désintègre",,,,,
537,IHM-0537.jpg,Eclaireur frontal,ORL,,,,20e s.,1900,1999,20e s.,"Bon, la mousse se désintègre",,,,,
538,IHM-0538.jpg,Eclaireur frontal,ORL,,,,20e s.,1900,1999,20e s.,"Bon, la mousse se désintègre",,,,,
539,IHM-0539.jpg,Eclaireur frontal,ORL,,,,20e s.,1900,1999,20e s.,"Bon, la mousse se désintègre",,,,,
540,IHM-0540.jpg,Lot de câble de pour éclaireur frontal,ORL,,,,20e s.,1900,1999,20e s.,Bon,,,,,
99,0099.jpg,Releveur de l’épiglote ,,,"Comme indiqué sur l’étiquette : releveur de l’épiglote, crée par le Dr. L. de Reynier, ORL, à LEYSIN, en 1921",étiquette avec description ,20e s.,1900,1999,20e s.,Bon,Sans marque,,,,
235,0235.jpg,Miroir frontal et bandeau ,,,,,20e s.,1900,1999,20e s.,Bon,Sans marque ,,,,
242,0242.jpg,Pince hémostatique,,,,,20e s.,1900,1999,20e s.,Bon,Sans marque ,,,,
243,0243.jpg,Outil de dentisterie (fraiseuse? à identifier),,,,,20e s.,1900,1999,20e s.,Bon,Sans marque,,,,
245,0245.jpg,,,,,,20e s.,1900,1999,20e s.,Bon,Sans marque,,,,
607,0607.jpg,Miroir frontal et bandeau ,,,,,20e s.,1900,1999,20e s.,Bon,Sans marque,,,,
632,0632.jpg,Miroir laryngal,,,,,20e s.,1900,1999,20e s.,Bon,Sans marque,,,,
791,0791.jpg,Trousse métallique de chirurgie du larynx,,,,,20e s.,1900,1999,20e s.,Bon,Sans marque,,,,
830,0830.jpg,Miroir frontal et bandeau ,,,,,20e s.,1900,1999,20e s.,Bon,Sans marque,,,,
831,0831.jpg,Miroir frontal et bandeau ,,,,,20e s.,1900,1999,20e s.,Bon,Sans marque,,,,
541,IHM-0541.jpg,Miroir frontal,,,,,20e s.,1900,1999,20e s.,Bon,Sans marque,,,,
542,IHM-0542.jpg,Spéculum nasale ou auriculaire,,,,,20e s.,1900,1999,20e s.,Bon,Sans marque,,,,
543,IHM-0543.jpg,lot de 10 spéculums nasaux ou auriculaires,,,,,20e s.,1900,1999,20e s.,Bon,Sans marque,,,,
544,IHM-0544.jpg,Miroir laryngal,,,,,20e s.,1900,1999,20e s.,Bon,Sans marque,,,,
545,IHM-0545.jpg,Spéculum nasale ou auriculaire avec étui en métal et bois,,,,,20e s.,1900,1999,20e s.,Bon,Sans marque,,,,
546,IHM-0546.jpg,Spéculum nasale ou auriculaire,,,,,20e s.,1900,1999,20e s.,Bon,Sans marque,,,,
547,IHM-0547.jpg,Poire à pression,,,,,20e s.,1900,1999,20e s.,Bon,Sans marque,,,,
548,IHM-0548.jpg,Lot de 7 spéculums nasaux ou auriculaires,,,,,20e s.,1900,1999,20e s.,Bon,Sans marque,,,,
549,IHM-0549.jpg,Joint métallique pour instrument ORL (à identifier),,,,,20e s.,1900,1999,20e s.,Bon,Sans marque,,,,
550,IHM-0550.jpg,Lot de 3 spéculums nasaux ou auriculaires,,,,,20e s.,1900,1999,20e s.,Bon,Sans marque,,,,
551,IHM-0551.jpg,Manche en bois ,,,,,20e s.,1900,1999,20e s.,Bon,Sans marque,,,,
